subbasin,precip,maat
X3113,961.278214285714,8.89950941580315
X3114,695.16,9.51742575898538
X3115,1093.435,8.45240008341086
X3116,676.857142857143,9.75202367585256
X3117,1076.10392857143,8.58375272956701
X3118,988.111785714286,8.9543432624341
X3119,930.415,8.8061582614182
X3120,932.266428571429,8.8339882663373
X3121,931.719642857143,8.86381842631506
X3122,1015.6475,8.76644713301894
X3123,956.1075,9.02780852394854
X3124,964.0375,9.11996561440655
X3125,680.892142857143,9.81514084138034
X3126,898.7125,9.2320526049854
X3127,705.197142857143,9.4667217793248
X3128,658.844285714286,9.70844157229476
X3129,667.517857142857,9.73437120774652
X3130,930.95,9.22477418915017
X3131,833.081785714286,9.22745468811823
X3132,930.079642857143,9.1529372600601
X3133,831.275,9.12586190422722
X3134,755.5825,9.19950883032306
X3135,1101.2875,8.78758091121021
X3136,1082.0575,8.08493227144889
X3137,1590.38,7.76217370044807
X3138,814.5875,9.18697297167239
X3139,915.6275,9.29303475452611
X3140,1334.66035714286,8.11686604536268
X3141,709.2275,9.43713781506315
X3142,1013.38,8.25797942799397
X3143,921.579642857143,8.87783649064836
X3144,699.231071428571,9.77066199886647
X3145,1099.64142857143,8.40816253087806
X3146,891.181428571429,8.96893481654957
X3147,865.100357142857,9.09104120817426
X3148,1715.99678571429,7.77053741993092
X3149,717.134285714286,9.7191857789826
X3150,926.527142857143,8.88654745329526
X3151,710.718214285714,9.74163004608985
X3152,765.489642857143,9.52273291681371
X3153,1973.55,6.06879369980644
X3154,689.208928571429,9.54284489857025
X3155,915.4575,8.91516108455509
X3156,893.551785714286,9.13156579566477
X3157,879.88,9.26363528332959
X3158,1315.67035714286,8.19228146353983
X3159,759.575357142857,9.57233132559109
X3160,794.977857142857,9.3359491006598
X3161,1062.99178571429,8.0584437083614
X3162,902.984642857143,8.6731294124881
X3163,665.417857142857,9.70668817971833
X3164,841.629642857143,9.16637026135404
X3165,931.376428571429,8.97398114433287
X3166,1406.76785714286,7.83803398190626
X3167,1060.08964285714,8.68871151069905
X3168,915.5325,9.06587867194935
X3169,866.905714285714,9.1836824853229
X3170,1098.26642857143,8.7343142637922
X3171,793.714285714286,9.30212272357854
X3172,1105.48142857143,8.35957657758814
X3173,914.544642857143,9.07371485782725
X3174,748.106428571429,9.23189675767006
X3175,1049.29964285714,8.28052726626244
X3176,1764.42678571429,7.33831158502026
X3177,662.245714285714,9.71833789686995
X3178,1670.23571428571,7.17536232395496
X3179,1001.895,8.94208224524932
X3180,700.336428571429,9.76598312534086
X3181,934.216428571429,9.11861280517147
X3182,841.503571428571,9.00202250756579
X3183,666.1375,9.7056544250532
X3184,771.178928571429,9.49494203747073
X3185,728.482142857143,9.33841692331547
X3186,673.269285714286,9.81526769807406
X3187,759.767142857143,9.53850589490231
X3188,837.158928571429,9.26704408477966
X3189,926.365,9.05937646904708
X3190,881.118214285714,9.08113473795087
X3191,659.712142857143,9.69620562381701
X3192,1035.61071428571,8.77790637130666
X3193,1580.69214285714,7.62150288462567
X3194,865.276071428571,9.0978141354678
X3195,908.716785714286,8.94745060847155
X3196,1704.49678571429,7.30254537337055
X3197,934.793571428571,9.15296860864265
X3198,676.0075,9.76323635483836
X3199,670.891071428571,9.68143943890154
X3200,1074.43714285714,8.5861043464545
X3201,959.8425,8.93363187203918
X3202,962.568571428571,8.94734368483526
X3203,814.547142857143,9.40067078908815
X3204,814.920714285714,9.28855142600494
X3205,1026.64964285714,8.78507636906099
X3206,798.304642857143,9.35230540406147
X3207,1890.44428571429,6.87353147958038
X3208,742.379642857143,9.62404352068696
X3209,979.99,8.89478303016693
X3210,859.503571428571,9.20309551613145
X3211,907.960714285714,8.93060934308599
X3212,1373.48035714286,8.29621276186199
X3213,688.935,9.80053181375851
X3214,1042.20464285714,8.63299617165528
X3215,840.343214285714,9.23936858778993
X3216,653.523571428571,9.74430511800498
X3217,921.669642857143,8.94228830483462
X3218,984.0275,8.88554748270294
X3219,728.775357142857,9.68401086212612
X3220,676.904642857143,9.80070605691187
X3221,950.8325,9.04291836696502
X3222,914.304285714286,9.092996056698
X3223,942.064285714286,9.17207010789944
X3224,1050.20678571429,8.74315747543122
X3225,927.841071428571,8.92393580839028
X3226,1045.095,8.60978679702287
X3227,1588.68142857143,7.71452560071862
X3228,1005.80785714286,8.28508290558532
X3229,848.652142857143,9.19493042678558
X3230,1932.28035714286,6.64220816357084
X3231,1138.1825,8.32797486445735
X3232,998.863214285714,8.95435756793173
X3233,778.925,9.13857464737523
X3234,1174.67571428571,8.61435784864137
X3235,991.14,8.59972855378397
X3236,788.412142857143,9.35194327793997
X3237,1004.15178571429,8.70272589372601
X3238,872.625357142857,9.18980438013966
X3239,1065.86428571429,8.74945923294087
X3240,1001.8375,8.83856767508261
X3241,691.332857142857,9.77829761637419
X3242,940.718928571429,9.02221141712917
X3243,1030.58571428571,8.69556301262926
X3244,1066.50107142857,8.68092033460588
X3245,903.335357142857,8.93609434784469
X3246,768.269642857143,9.16187307647065
X3247,1845.11178571429,6.99871691903799
X3248,1024.08321428571,8.67961712275299
X3249,1642.31678571429,7.37649432699197
X3250,927.312857142857,8.93591752750954
X3251,912.5525,9.05205156502305
X3252,954.068928571429,8.99924734528889
X3253,680.355714285714,9.59504692930395
X3254,784.390357142857,9.39762762396672
X3255,1055.81035714286,8.55481622875964
X3256,746.561785714286,9.24521768898442
X3257,1011.62857142857,8.29601707249259
X3258,1069.34857142857,8.10049252510346
X3259,817.804642857143,9.26089246949622
X3260,1769.64678571429,7.57297851100916
X3261,912.3675,8.86753023643771
X3262,675.948571428571,9.81054136323292
X3263,883.4725,9.04192699945462
X3264,793.663214285714,9.08630726476533
X3265,660.461071428571,9.70045620127683
X3266,1025.71571428571,8.75179501245816
X3267,925.952857142857,9.04110825500198
X3268,844.235357142857,9.20490254296194
X3269,1664.05892857143,7.37288337450408
X3270,823.343928571429,9.3118081042208
X3271,960.8,8.76787234929903
X3272,866.507857142857,9.08943121811941
X3273,999.427857142857,8.49033794766503
X3274,765.830714285714,9.48319534449756
X3275,1057.28678571429,8.53231995551421
X3276,834.249642857143,9.26323684674858
X3277,705.557857142857,9.74806865890304
X3278,967.04,9.04163909296034
X3279,694.440714285714,9.75077219744848
X3280,1004.43785714286,8.72133077486553
X3281,679.489642857143,9.61779291649289
X3282,928.775357142857,8.83339309775111
X3283,923.705714285714,8.85047933442409
X3284,1009.0675,8.81040114476062
X3285,863.316785714286,9.15371142247602
X3286,1061.03821428571,8.55670490199224
X3287,1041.67714285714,8.25928119085047
X3288,826.964642857143,9.20662484360463
X3289,1132.95928571429,8.36820401441511
X3290,1053.97964285714,8.53917123555014
X3291,822.188214285714,9.18333082298718
X3292,812.9425,9.01178813908227
X3293,752.385714285714,9.5685502496979
X3294,1051.27321428571,8.60330940885225
X3295,783.518928571429,9.14611740880947
X3296,798.916428571429,9.46870890143616
X3297,1065.29214285714,8.47767105910408
X3298,669.323571428571,9.70146626137542
X3299,1083.28892857143,8.56628405943559
X3300,1058.20035714286,8.60541747938789
X3301,660.053571428571,9.72027900398875
X3302,661.001428571429,9.71610021333932
X3303,928.401428571429,8.99158660293221
X3304,1411.59357142857,8.00379015751821
X3305,924.089642857143,9.1069279993156
X3306,981.035714285714,9.0208801155989
X3307,989.539285714286,8.88145764492637
X3308,1398.26857142857,8.20520667714649
X3309,899.504642857143,9.04949085153936
X3310,1758.46892857143,7.61919015003262
X3311,667.428214285714,9.81392915958209
X3312,725.097857142857,9.68782717376194
X3313,932.842857142857,8.91431880059457
X3314,663.757142857143,9.71469229144611
X3315,878.676071428571,9.00605032455381
X3316,866.929285714286,8.98947034636895
X3317,968.556785714286,8.79516644744581
X3318,1684.52178571429,7.19398555548426
X3319,937.500714285714,8.9129914958348
X3320,1085.48714285714,8.49535636489044
X3321,804.187142857143,9.08645863944051
X3322,655.313928571429,9.73525276164811
X3323,770.062857142857,9.48732470886401
X3324,924.323214285714,8.97796100007486
X3325,664.248928571429,9.755804118144
X3326,687.228928571429,9.76883525552597
X3327,1073.19428571429,8.0473040325944
X3328,955.206071428571,8.36045631890753
X3329,857.624285714286,9.22241953525178
X3330,885.613571428571,9.12251271213628
X3331,699.3975,9.49309466330885
X3332,1713.75321428571,7.16957408328254
X3333,888.57,8.9725047426561
X3334,1783.38642857143,7.61006074289136
X3335,831.3275,9.26262591297467
X3336,832.334642857143,8.94237304706298
X3337,1127.36714285714,8.32239333301252
X3338,939.354642857143,9.07695223124058
X3339,1401.9825,8.3772843909403
X3340,667.450357142857,9.76769704479591
X3341,912.706785714286,8.92525910568584
X3342,662.993214285714,9.7318762471528
X3343,957.664642857143,8.88579119748056
X3344,871.589285714286,9.35631018949237
X3345,988.523214285714,8.99248162020254
X3346,1045.6725,8.78615014222621
X3347,924.389285714286,9.14683584902634
X3348,1981.36464285714,6.2755900115492
X3349,944.396785714286,8.86679851731845
X3350,947.684285714286,8.86118595542866
X3351,904.794642857143,9.01070662367799
X3352,804.655,9.17321162565633
X3353,847.120714285714,9.17231097013249
X3354,1479.77142857143,8.07090225690546
X3355,964.343928571429,8.49445875707121
X3356,935.086071428571,9.00168849250906
X3357,1047.02357142857,8.58122368280346
X3358,876.900357142857,9.11913621902837
X3359,996.14,8.91226330831007
X3360,977.165357142857,8.77712340797536
X3361,1714.59642857143,7.26528166404671
X3362,992.311428571429,8.78595807267439
X3363,721.257142857143,9.38115390640873
X3364,818.01,9.24939608396694
X3365,767.921071428571,9.49866406007721
X3366,879.614642857143,9.08631855196604
X3367,1901.79107142857,6.8565767861153
X3368,1699.42678571429,7.32430349256253
X3369,1236.9225,8.42769447830783
X3370,757.678928571429,9.49623187952477
X3371,937.795714285714,9.20883329055853
X3372,932.821785714286,8.89385526878616
X3373,674.642857142857,9.69653028990622
X3374,1750.09892857143,6.92302439767733
X3375,916.580714285714,9.02315105386417
X3376,863.644642857143,8.94496852041962
X3377,665.637857142857,9.73042211510699
X3378,1188.03785714286,8.0561308400971
X3379,674.185357142857,9.71845658625004
X3380,733.811071428571,9.63046511447606
X3381,933.061071428571,8.98164939099377
X3382,971.628214285714,8.95202642680697
X3383,862.365714285714,9.08803553249281
X3384,796.663571428571,9.61419909531295
X3385,1905.70285714286,6.81311164223156
X3386,1003.9425,8.33839768267514
X3387,819.464642857143,9.21268135981093
X3388,822.601071428571,9.19717075968047
X3389,1254.07785714286,7.7637797017527
X3390,842.779642857143,8.89836327836771
X3391,894.831428571429,9.14391781623945
X3392,852.851785714286,9.12674236469796
X3393,1300.06035714286,7.61934052752024
X3394,1224.31321428571,7.94648076737994
X3395,1340.56535714286,7.41927586004085
X3396,1028.91785714286,8.66719064728968
X3397,792.765714285714,9.51327505801332
X3398,922.646785714286,8.99906309283201
X3399,1205.82928571429,8.07957378653235
X3400,762.427142857143,9.17827421053757
X3401,928.716071428571,9.07478388298953
X3402,1434.1275,7.77322509169848
X3403,1299.90214285714,7.59067249740678
X3404,698.583214285714,9.52723575599115
X3405,982.444642857143,8.91871968068611
X3406,1037.93964285714,8.2199263043641
X3407,1805.64714285714,7.51566042154567
X3408,858.044285714286,9.18370927036883
X3409,1265.50928571429,7.74208276389379
X3410,656.935357142857,9.74962259258071
X3411,1807.59178571429,6.54754228021772
X3412,997.493214285714,9.07049243153358
X3413,769.207142857143,9.73487374482692
X3414,1207.93071428571,8.44239782436667
X3415,1797.58678571429,7.46484303251954
X3416,1431.46928571429,8.04480057585576
X3417,1132.10714285714,8.48473632543069
X3418,706.3725,9.72177529862158
X3419,830.94,9.03049178456471
X3420,827.908571428571,9.28433489996043
X3421,830.641071428571,9.28405430795718
X3422,903.869642857143,8.55151531337889
X3423,724.124642857143,9.37472694972891
X3424,666.998571428571,9.80117253750815
X3425,768.195714285714,9.48210379305551
X3426,907.140714285714,9.09982893554907
X3427,879.896785714286,9.0024163084277
X3428,960.97,8.96354183642916
X3429,1040.59178571429,8.63580573556618
X3430,1010.46785714286,8.71761154064141
X3431,933.293214285714,8.52466900858704
X3432,908.308214285714,8.96531303401666
X3433,950.144642857143,8.77096278057596
X3434,867.981785714286,9.03148168971159
X3435,1390.19214285714,7.96925789997113
X3436,871.248214285714,8.92993130099558
X3437,1006.85607142857,8.81691623089838
X3438,1314.31071428571,8.218263257515
X3439,942.688928571429,8.98613581801461
X3440,977.806428571429,8.54079029386289
X3441,853.031071428571,9.07236814400137
X3442,760.793571428571,9.51628958540524
X3443,916.5275,9.15628201693882
X3444,1000.12571428571,8.7358589607862
X3445,718.856785714286,9.68529923112295
X3446,985.218214285714,8.82019204281758
X3447,1781.04535714286,6.90299809919476
X3448,668.695,9.72423458235753
X3449,1009.20392857143,8.78394439810508
X3450,753.910357142857,9.53899493385946
X3451,775.535714285714,9.1456222824634
X3452,1485.725,7.64031156897971
X3453,938.8425,8.98641506528504
X3454,1505.78964285714,8.04800655523831
X3455,899.353571428571,9.15556359008908
X3456,1446.38857142857,7.76883440805022
X3457,663.416071428571,9.70059224385914
X3458,910.046071428571,9.28855991680301
X3459,801.565714285714,9.24951329761637
X3460,908.638928571429,8.99076705377862
X3461,769.106428571429,9.42511512570445
X3462,661.501071428571,9.80385658678473
X3463,903.254642857143,8.57512674440987
X3464,1748.06928571429,7.09751245014062
X3465,1911.25642857143,6.79617059927497
X3466,787.935,9.59277514890978
X3467,1107.92535714286,8.70373510902228
X3468,949.220714285714,8.55460396682814
X3469,1301.88428571429,7.69302315186124
X3470,869.931785714286,8.9167758012255
X3471,1055.57321428571,8.60710923614898
X3472,844.749642857143,8.84897728658047
X3473,1405.88142857143,8.29567590869719
X3474,909.617857142857,9.07679799867398
X3475,861.997142857143,9.15085908376376
X3476,851.356071428571,9.18236456161175
X3477,913.341785714286,9.070539326083
X3478,1032.67857142857,8.93362962636211
X3479,1470.60357142857,7.74345173665694
X3480,874.175714285714,9.25541216729225
X3481,1517.30214285714,7.71916345855656
X3482,825.793214285714,9.0759035187621
X3483,758.153571428571,9.48183445884529
X3484,1003.17178571429,8.79852557131094
X3485,1020.2075,8.69890064750355
X3486,803.683571428571,9.22741765583395
X3487,745.798214285714,9.26475332841423
X3488,871.851428571429,9.18501697357587
X3489,1829.05392857143,7.43632404852801
X3490,747.848214285714,9.52204636788468
X3491,851.9675,8.76346004298868
X3492,873.475357142857,8.97460885117577
X3493,1451.26464285714,8.22059622726252
X3494,887.918928571429,9.17655211307519
X3495,922.507857142857,8.84131612449606
X3496,1018.29571428571,8.31344892688717
X3497,869.250357142857,9.18173890795932
X3498,682.916785714286,9.64060047533498
X3499,763.164642857143,9.47489219146001
X3500,1522.04785714286,7.52954985670442
X3501,1559.60428571429,7.37848688417653
X3502,765.238928571429,9.17835156074556
X3503,917.745,9.08425101590153
X3504,983.520357142857,8.92820040529124
X3505,856.5725,9.08020877043833
X3506,1017.13285714286,8.74468616662924
X3507,777.609285714286,9.31540251088084
X3508,895.765714285714,9.0309984975351
X3509,919.4875,9.03206975500733
X3510,937.871785714286,8.73208298044122
X3511,801.514285714286,9.12985632211564
X3512,837.131785714286,9.16859797568253
X3513,939.297142857143,9.08283733010384
X3514,1869.76928571429,7.026723271096
X3515,816.270357142857,9.30628677296205
X3516,939.018928571429,8.60176021515725
X3517,938.569642857143,9.10989093762365
X3518,865.534285714286,8.66173623186081
X3519,1563.075,7.47204834621924
X3520,938.7175,9.14337263000866
X3521,993.357142857143,8.3855955214783
X3522,1402.16357142857,7.94671289285982
X3523,1500.77392857143,8.09279100232053
X3524,1212.07214285714,7.88635134687156
X3525,663.771428571429,9.76997043191856
X3526,997.078214285714,8.81027568894164
X3527,911.744642857143,9.06518473634682
X3528,659.386785714286,9.78279277747479
X3529,1544.0525,7.76608525552597
X3530,1285.75678571429,8.28092134783399
X3531,685.2875,9.72580778340979
X3532,822.412857142857,9.16492294654219
X3533,911.2425,9.02507683691038
X3534,769.255,9.38077095965267
X3535,927.091071428571,8.96933743436741
X3536,1775.64678571429,7.1625312469924
X3537,665.346428571429,9.69275146771037
X3538,663.740357142857,9.71483217306685
X3539,743.255357142857,9.28866560531691
X3540,931.951428571429,8.96067112593971
X3541,1746.86214285714,7.10301569300525
X3542,1022.78857142857,8.70235796359864
X3543,1379.78785714286,8.02234001956947
X3544,1840.10535714286,7.28805652155315
X3545,934.337142857143,9.0839625078866
X3546,785.389285714286,9.27311822420412
X3547,662.344285714286,9.73965881749062
X3548,653.634642857143,9.79717923978484
X3549,747.851071428571,9.28901573578005
X3550,964.950357142857,8.88714092692994
X3551,1469.8875,7.71748424550597
X3552,898.619285714286,9.02058114914504
X3553,993.381785714286,8.38755367435544
X3554,812.202857142857,9.19543081175879
X3555,874.091428571429,9.13478890635527
X3556,1079.46785714286,8.9413519697796
X3557,869.441785714286,9.23142392234235
X3558,664.818214285714,9.78452805492284
X3559,674.657857142857,9.76704874990643
X3560,832.709642857143,8.76554192197876
X3561,835.005,9.29379168671736
X3562,822.150357142857,9.24435421278325
X3563,2024.67642857143,6.1241958176938
X3564,906.6025,9.08946859794895
X3565,923.943214285714,8.90797887459498
X3566,783.929642857143,9.2014686032958
X3567,876.646428571429,8.91475868863153
X3568,904.536428571429,8.91532685562435
X3569,1855.43357142857,7.26480371178339
X3570,1591.08821428571,7.49518574957493
X3571,916.762857142857,9.03277179108787
X3572,1095.16857142857,8.71875564894721
X3573,737.284642857143,9.55863746751788
X3574,855.229285714286,9.13741565076513
X3575,1533.665,7.9585219755542
X3576,781.900714285714,9.16814055265043
X3577,873.885357142857,8.75194994011528
X3578,712.517857142857,9.67729967758494
X3579,969.303214285714,8.51810518056313
X3580,871.903928571429,9.02065842984398
X3581,861.508214285714,9.10387984290954
X3582,842.403571428571,9.19933344027034
X3583,728.443214285714,9.37892371381519
X3584,668.9525,9.69988275159604
X3585,938.697142857143,8.95619190379947
X3586,1936.38107142857,6.65909907713366
X3587,869.282857142857,9.25727109332392
X3588,901.2775,9.12216603306492
X3589,868.931428571429,9.22051450867794
X3590,1863.44535714286,7.16478773004823
X3591,1634.55714285714,7.21571196518131
X3592,959.115357142857,8.98224795215638
X3593,907.592857142857,9.2076481692385
X3594,950.231071428571,9.03808026156791
X3595,692.703928571429,9.70960834322501
X3596,755.665357142857,9.4314860179868
X3597,776.663214285714,9.20038361511234
X3598,926.915,8.66230864425267
X3599,850.444285714286,9.2732530156235
X3600,876.569285714286,9.14810944200272
X3601,708.215,9.49368541004994
X3602,855.824285714286,9.26156333344027
X3603,1571.30964285714,7.65503803481869
X3604,948.986785714286,8.90942886015848
X3605,1552.0475,7.78611976944382
X3606,1517.87214285714,7.98407205147947
X3607,762.383214285714,9.21918267246265
X3608,990.411785714286,8.35713713601317
X3609,957.879285714286,8.96871890271941
X3610,775.901785714286,9.17773606878188
X3611,1131.92535714286,8.7302485082288
X3612,771.621428571429,9.26643213243078
X3613,881.091428571429,8.93435439724958
X3614,958.750357142857,8.94813329697475
X3615,757.0025,9.46890102445649
X3616,816.815357142857,9.17587951942511
X3617,1185.17571428571,8.66418599820346
X3618,823.356071428571,9.076136499738
X3619,2037.58392857143,6.17846078887427
X3620,909.766785714286,8.66821774779977
X3621,862.785357142857,9.18457724861784
X3622,662.023571428571,9.72744044945622
X3623,886.421785714286,9.20509505362891
X3624,828.784642857143,9.30102928737181
X3625,666.552142857143,9.76890012885909
X3626,862.483571428571,9.13161709869216
X3627,1810.97035714286,6.97266079047833
X3628,794.347142857143,8.97627056665918
X3629,815.311428571429,9.11720226332168
X3630,891.148214285714,8.85092838428882
X3631,1542.4225,7.93943466951119
X3632,760.270357142857,9.35502235250714
X3633,682.596785714286,9.69349214013025
X3634,877.683571428571,9.15090726423064
X3635,932.457142857143,9.01361109952627
X3636,903.709642857143,9.10098205062398
X3637,753.4225,9.49547960711345
X3638,722.8675,9.43258058237892
X3639,1136.07321428571,8.786855060259
X3640,827.164285714286,9.29313954476918
X3641,655.617142857143,9.80862560553078
X3642,791.509642857143,9.61886790873996
X3643,958.6525,8.98109412060355
X3644,1860.71535714286,7.24215327013356
X3645,841.090357142857,9.27410640766524
X3646,755.213571428571,9.2470531797718
X3647,842.062142857143,9.39370391015153
X3648,829.995714285714,9.22591017291713
X3649,912.372857142857,8.74245815555057
X3650,1981.79,6.56016573631474
X3651,862.611785714286,9.27996568658903
X3652,1269.55035714286,7.94835596922353
X3653,955.983214285714,8.50161585287607
X3654,1013.92392857143,8.72481729545625
X3655,912.359285714286,9.05791405205693
X3656,909.518928571429,9.0759436014244
X3657,1659.46857142857,7.18436012639954
X3658,672.202142857143,9.78668968218323
X3659,799.922857142857,9.22626395527895
X3660,723.1975,9.45587964507609
X3661,747.488214285714,9.4952273106413
X3662,909.762857142857,9.19393849250906
X3663,999.783214285714,8.76385631142194
X3664,912.448928571429,9.14323375626918
X3665,967.495,8.85121434720306
X3666,789.905714285714,9.26498293552768
X3667,902.717857142857,9.27032392555046
X3668,1713.52928571429,7.15064037353095
X3669,764.0575,9.23443170468277
X3670,1567.50535714286,7.84654890496509
X3671,994.133214285714,8.83377453936886
X3672,1799.13785714286,6.92223594045748
X3673,909.451071428571,9.11531980312898
X3674,656.350714285714,9.76983683284677
X3675,987.126785714286,8.32014755969758
X3676,890.176428571429,9.12480350058281
X3677,990.927857142857,8.78541698213083
X3678,808.666785714286,9.29763852352079
X3679,659.795,9.80077499652455
X3680,1027.68607142857,8.59016335161956
X3681,882.294642857143,9.20408310876563
X3682,910.623571428571,9.0548111198443
X3683,929.5225,9.13765433415675
X3684,1021.26928571429,8.64757063456418
X3685,942.584642857143,8.95505480788767
X3686,890.07,9.31820872766353
X3687,777.520714285714,9.28743958059307
X3688,696.929642857143,9.59751235389732
X3689,865.432142857143,9.22064935356581
X3690,1869.37321428571,7.13531603894646
X3691,894.015,9.12554082587448
X3692,848.921071428571,9.17025769946425
X3693,1862.52464285714,7.28719644594869
X3694,957.978214285714,8.87614574711538
X3695,863.944642857143,9.18984687957824
X3696,747.5,9.48521052955204
X3697,1700.16857142857,7.03737279308759
X3698,862.028571428571,9.20110594516271
X3699,811.431428571429,9.18963828825939
X3700,719.783928571429,9.62733371830655
X3701,741.21,9.43318724401955
X3702,943.609642857143,8.49931004245399
X3703,899.088214285714,9.20575512762931
X3704,1917.98428571429,6.62188412573653
X3705,667.481071428571,9.74363882561783
X3706,791.965357142857,8.98366337835381
X3707,681.212142857143,9.76032398436581
X3708,685.1075,9.70333533038187
X3709,1059.85035714286,8.50406588923465
X3710,959.949285714286,8.89212739672559
X3711,1777.64714285714,6.77737488905286
X3712,846.568214285714,9.24765227561943
X3713,1810.91178571429,6.93904648016853
X3714,1144.84071428571,8.15221429373456
X3715,705.452857142857,9.67965396255066
X3716,742.84,9.47528801075786
X3717,674.556428571429,9.72177384427834
X3718,1184.60178571429,8.74403491225819
X3719,663.695357142857,9.7240541716125
X3720,839.166428571429,9.3735478302482
X3721,836.859285714286,9.24897642306417
X3722,904.027142857143,9.17440139338915
X3723,1085.9775,8.36239607862009
X3724,868.413571428571,9.05058163838183
X3725,807.85,9.34521367617337
X3726,886.845357142857,9.14717934939527
X3727,1308.43142857143,8.304272571728
X3728,1003.49607142857,8.77650020318031
X3729,943.413571428571,8.90011786061831
X3730,742.327142857143,9.40791036005689
X3731,696.248571428571,9.63843262166758
X3732,754.006071428571,9.42785762942051
X3733,791.188214285714,9.33835037909168
X3734,818.956785714286,9.20174414519906
X3735,881.043571428571,9.20060315143349
X3736,674.565357142857,9.79558891277149
X3737,891.493928571429,8.92432342027312
X3738,653.017142857143,9.77962088426208
X3739,1205.11285714286,8.57412639419118
X3740,802.334285714286,9.31232039395592
X3741,750.659285714286,9.29931209029761
X3742,928.1425,8.9951770823308
X3743,912.011071428571,8.99550467047362
X3744,819.488214285714,9.41202915370055
X3745,1876.50714285714,7.13700495385668
X3746,1456.56464285714,7.84995735352304
X3747,764.919285714286,9.23517037470726
X3748,1541.16714285714,7.89185530621411
X3749,1049.96857142857,8.579800174842
X3750,1029.21821428571,8.6576739169955
X3751,984.418571428571,8.8621936548929
X3752,901.817857142857,9.09969532043673
X3753,837.112142857143,9.38737602258509
X3754,762.618928571429,9.27188256980313
X3755,795.538928571429,8.86942394372975
X3756,802.572857142857,9.50615007806401
X3757,813.453928571429,8.91978933945013
X3758,1564.33321428571,7.44762970121801
X3759,996.341785714286,8.24545647663961
X3760,827.161428571429,9.47630837423674
X3761,1392.54285714286,8.17432693315368
X3762,1071.0775,8.49834052752024
X3763,873.134642857143,9.22708114647161
X3764,657.177142857143,9.78612944991605
X3765,873.465714285714,9.29378034872157
X3766,1601.42714285714,7.74412813191749
X3767,804.753571428571,8.87928953193674
X3768,870.830714285714,9.29061813330767
X3769,1213.87,8.76136951279501
X3770,787.362142857143,8.90859770834002
X3771,928.666071428571,9.11135729256895
X3772,687.286071428571,9.66659616844717
X3773,896.542857142857,9.10883503630511
X3774,1695.33678571429,7.2767884304856
X3775,1640.57285714286,7.56629971501289
X3776,1046.37071428571,8.64234349769551
X3777,761.522142857143,9.41315851004673
X3778,807.840357142857,9.31990482072011
X3779,815.0925,9.38868709965459
X3780,768.804642857143,9.23827293798723
X3781,814.136071428571,9.38408530632105
X3782,1241.81607142857,8.19985983232278
X3783,782.229285714286,9.34275819672131
X3784,660.692857142857,9.74351846534706
X3785,649.68,9.77450613016372
X3786,898.951428571429,9.19994640317389
X3787,875.508928571429,9.16557296579085
X3788,781.274642857143,9.32943068343439
X3789,876.390714285714,9.22605324928085
X3790,743.071071428571,9.46595946552886
X3791,885.337142857143,8.72315296001625
X3792,883.73,9.00793227946916
X3793,1533.96035714286,8.01094348646712
X3794,771.287142857143,9.22779521563847
X3795,1055.56785714286,8.61885246436324
X3796,993.317142857143,8.79296737352026
X3797,854.599285714286,9.22606951439907
X3798,826.894285714286,9.32763693283287
X3799,1244.21642857143,7.73406908932448
X3800,1940.35607142857,6.53210694235026
X3801,1074.11821428571,8.49672524675714
X3802,833.406785714286,9.28875239538888
X3803,802.263928571429,9.45357694117395
X3804,837.123928571429,9.31689407355127
X3805,786.511785714286,9.66542389828152
X3806,872.883571428571,9.37314434891405
X3807,913.986071428571,9.12944064461626
X3808,779.271785714286,9.19499428689059
X3809,795.385714285714,9.36129492423513
X3810,778.441428571429,9.35715833092725
X3811,875.104642857143,9.05160775774491
X3812,789.584642857143,9.4319843230353
X3813,766.98,9.33974705655898
X3814,690.180357142857,9.7181960850363
X3815,1881.45357142857,7.10004326403816
X3816,764.301785714286,9.24635978954798
X3817,1951.28107142857,6.69910510838065
X3818,1861.35035714286,6.70320095601681
X3819,769.6525,9.16818893629763
X3820,1838.54571428571,6.52885320757542
X3821,937.278214285714,9.04106481184434
X3822,649.1,9.7975657234823
X3823,658.013214285714,9.71494087453081
X3824,1667.7825,7.10983426368526
X3825,826.203928571429,9.31511843807813
X3826,872.885714285714,9.19983191107119
X3827,814.208928571429,9.34757473025141
X3828,836.020357142857,9.32995080095816
X3829,1394.3425,7.97793055778341
X3830,724.667142857143,9.55184039652241
X3831,1300.97678571429,7.49378362901415
X3832,1911.89107142857,6.92507336680462
X3833,966.001785714286,8.81008944210965
X3834,1014.62642857143,8.60769486862789
X3835,891.006428571429,9.1203049388855
X3836,1491.64607142857,8.2255706265439
X3837,701.091785714286,9.64805811224108
X3838,897.009642857143,8.98459787141895
X3839,1728.53928571429,7.12288715740058
X3840,1757.13214285714,6.84815571364409
X3841,1719.59035714286,6.9833031904655
X3842,1052.5925,8.46815806358474
X3843,899.542857142857,9.11633352849336
X3844,870.506071428571,9.22323722102809
X3845,912.483214285714,9.19568947632949
X3846,761.877857142857,9.35284386395474
X3847,760.105714285714,9.35005080042347
X3848,727.802857142857,9.38288937901682
X3849,727.18,9.36809535839937
X3850,825.104642857143,9.35380295520409
X3851,1092.30892857143,8.33026191278218
