"subbasin","opcat_id","opcat_name"
9818,3318,"Middle Wharfe and Washburn"
9819,3308,"Middle and Lower Nidd"
9820,3308,"Middle and Lower Nidd"
9821,3311,"Middle Derwent Yorkshire"
9822,3318,"Middle Wharfe and Washburn"
9823,3308,"Middle and Lower Nidd"
9824,3499,"Upper Ouse Yorkshire"
9825,3308,"Middle and Lower Nidd"
9826,3499,"Upper Ouse Yorkshire"
9827,3311,"Middle Derwent Yorkshire"
9828,3308,"Middle and Lower Nidd"
9829,3311,"Middle Derwent Yorkshire"
9830,3308,"Middle and Lower Nidd"
9831,3190,"Foss"
9832,3308,"Middle and Lower Nidd"
9833,3318,"Middle Wharfe and Washburn"
9834,3499,"Upper Ouse Yorkshire"
9835,3308,"Middle and Lower Nidd"
9836,3318,"Middle Wharfe and Washburn"
9837,3484,"Upper Aire"
9838,3190,"Foss"
9839,3308,"Middle and Lower Nidd"
9840,3499,"Upper Ouse Yorkshire"
9841,3318,"Middle Wharfe and Washburn"
9842,3308,"Middle and Lower Nidd"
9843,3308,"Middle and Lower Nidd"
9844,3190,"Foss"
9845,3311,"Middle Derwent Yorkshire"
9846,3484,"Upper Aire"
9847,3318,"Middle Wharfe and Washburn"
9848,3308,"Middle and Lower Nidd"
9849,3308,"Middle and Lower Nidd"
9850,3190,"Foss"
9851,3318,"Middle Wharfe and Washburn"
9852,3308,"Middle and Lower Nidd"
9853,3308,"Middle and Lower Nidd"
9854,3318,"Middle Wharfe and Washburn"
9855,3308,"Middle and Lower Nidd"
9856,3308,"Middle and Lower Nidd"
9857,3499,"Upper Ouse Yorkshire"
9858,3499,"Upper Ouse Yorkshire"
9859,3308,"Middle and Lower Nidd"
9860,3308,"Middle and Lower Nidd"
9861,3484,"Upper Aire"
9862,3484,"Upper Aire"
9863,3308,"Middle and Lower Nidd"
9864,3308,"Middle and Lower Nidd"
9865,3484,"Upper Aire"
9866,3311,"Middle Derwent Yorkshire"
9867,3308,"Middle and Lower Nidd"
9868,3499,"Upper Ouse Yorkshire"
9869,3308,"Middle and Lower Nidd"
9870,3484,"Upper Aire"
9871,3308,"Middle and Lower Nidd"
9872,3308,"Middle and Lower Nidd"
9873,3308,"Middle and Lower Nidd"
9874,3318,"Middle Wharfe and Washburn"
9875,3484,"Upper Aire"
9876,3318,"Middle Wharfe and Washburn"
9877,3308,"Middle and Lower Nidd"
9878,3318,"Middle Wharfe and Washburn"
9879,3308,"Middle and Lower Nidd"
9880,3308,"Middle and Lower Nidd"
9881,3190,"Foss"
9882,3484,"Upper Aire"
9883,3308,"Middle and Lower Nidd"
9884,3484,"Upper Aire"
9885,3499,"Upper Ouse Yorkshire"
9886,3318,"Middle Wharfe and Washburn"
9887,3484,"Upper Aire"
9888,3190,"Foss"
9889,3318,"Middle Wharfe and Washburn"
9890,3308,"Middle and Lower Nidd"
9891,3499,"Upper Ouse Yorkshire"
9892,3308,"Middle and Lower Nidd"
9893,3190,"Foss"
9894,3484,"Upper Aire"
9895,3308,"Middle and Lower Nidd"
9896,3308,"Middle and Lower Nidd"
9897,3308,"Middle and Lower Nidd"
9898,3484,"Upper Aire"
9899,3190,"Foss"
9900,3311,"Middle Derwent Yorkshire"
9901,3308,"Middle and Lower Nidd"
9902,3318,"Middle Wharfe and Washburn"
9903,3308,"Middle and Lower Nidd"
9904,3308,"Middle and Lower Nidd"
9905,3308,"Middle and Lower Nidd"
9906,3308,"Middle and Lower Nidd"
9907,3190,"Foss"
9908,3499,"Upper Ouse Yorkshire"
9909,3308,"Middle and Lower Nidd"
9910,3318,"Middle Wharfe and Washburn"
9911,3308,"Middle and Lower Nidd"
9912,3484,"Upper Aire"
9913,3318,"Middle Wharfe and Washburn"
9914,3318,"Middle Wharfe and Washburn"
9915,3499,"Upper Ouse Yorkshire"
9916,3318,"Middle Wharfe and Washburn"
9917,3308,"Middle and Lower Nidd"
9918,3308,"Middle and Lower Nidd"
9919,3499,"Upper Ouse Yorkshire"
9920,3499,"Upper Ouse Yorkshire"
9921,3318,"Middle Wharfe and Washburn"
9922,3499,"Upper Ouse Yorkshire"
9923,3318,"Middle Wharfe and Washburn"
9924,3308,"Middle and Lower Nidd"
9925,3318,"Middle Wharfe and Washburn"
9926,3318,"Middle Wharfe and Washburn"
9927,3308,"Middle and Lower Nidd"
9928,3484,"Upper Aire"
9929,3484,"Upper Aire"
9930,3318,"Middle Wharfe and Washburn"
9931,3484,"Upper Aire"
9932,3308,"Middle and Lower Nidd"
9933,3308,"Middle and Lower Nidd"
9934,3308,"Middle and Lower Nidd"
9935,3318,"Middle Wharfe and Washburn"
9936,3308,"Middle and Lower Nidd"
9937,3308,"Middle and Lower Nidd"
9938,3308,"Middle and Lower Nidd"
9939,3190,"Foss"
9940,3308,"Middle and Lower Nidd"
9941,3499,"Upper Ouse Yorkshire"
9942,3318,"Middle Wharfe and Washburn"
9943,3318,"Middle Wharfe and Washburn"
9944,3308,"Middle and Lower Nidd"
9945,3499,"Upper Ouse Yorkshire"
9946,3318,"Middle Wharfe and Washburn"
9947,3484,"Upper Aire"
9948,3484,"Upper Aire"
9949,3318,"Middle Wharfe and Washburn"
9950,3318,"Middle Wharfe and Washburn"
9951,3190,"Foss"
9952,3311,"Middle Derwent Yorkshire"
9953,3308,"Middle and Lower Nidd"
9954,3484,"Upper Aire"
9955,3308,"Middle and Lower Nidd"
9956,3318,"Middle Wharfe and Washburn"
9957,3318,"Middle Wharfe and Washburn"
9958,3308,"Middle and Lower Nidd"
9959,3308,"Middle and Lower Nidd"
9960,3499,"Upper Ouse Yorkshire"
9961,3484,"Upper Aire"
9962,3499,"Upper Ouse Yorkshire"
9963,3308,"Middle and Lower Nidd"
9964,3318,"Middle Wharfe and Washburn"
9965,3484,"Upper Aire"
9966,3308,"Middle and Lower Nidd"
9967,3484,"Upper Aire"
9968,3318,"Middle Wharfe and Washburn"
9969,3308,"Middle and Lower Nidd"
9970,3308,"Middle and Lower Nidd"
9971,3499,"Upper Ouse Yorkshire"
9972,3318,"Middle Wharfe and Washburn"
9973,3190,"Foss"
9974,3308,"Middle and Lower Nidd"
9975,3484,"Upper Aire"
9976,3499,"Upper Ouse Yorkshire"
9977,3484,"Upper Aire"
9978,3484,"Upper Aire"
9979,3308,"Middle and Lower Nidd"
9980,3484,"Upper Aire"
9981,3318,"Middle Wharfe and Washburn"
9982,3308,"Middle and Lower Nidd"
9983,3190,"Foss"
9984,3484,"Upper Aire"
9985,3318,"Middle Wharfe and Washburn"
9986,3484,"Upper Aire"
9987,3318,"Middle Wharfe and Washburn"
9988,3311,"Middle Derwent Yorkshire"
9989,3484,"Upper Aire"
9990,3190,"Foss"
9991,3308,"Middle and Lower Nidd"
9992,3308,"Middle and Lower Nidd"
9993,3318,"Middle Wharfe and Washburn"
9994,3484,"Upper Aire"
9995,3318,"Middle Wharfe and Washburn"
9996,3499,"Upper Ouse Yorkshire"
9997,3484,"Upper Aire"
9998,3318,"Middle Wharfe and Washburn"
9999,3318,"Middle Wharfe and Washburn"
10000,3499,"Upper Ouse Yorkshire"
10001,3318,"Middle Wharfe and Washburn"
10002,3318,"Middle Wharfe and Washburn"
10003,3484,"Upper Aire"
10004,3190,"Foss"
10005,3308,"Middle and Lower Nidd"
10006,3308,"Middle and Lower Nidd"
10007,3499,"Upper Ouse Yorkshire"
10008,3190,"Foss"
10009,3308,"Middle and Lower Nidd"
10010,3318,"Middle Wharfe and Washburn"
10011,3499,"Upper Ouse Yorkshire"
10012,3308,"Middle and Lower Nidd"
10013,3499,"Upper Ouse Yorkshire"
10014,3484,"Upper Aire"
10015,3484,"Upper Aire"
10016,3311,"Middle Derwent Yorkshire"
10017,3318,"Middle Wharfe and Washburn"
10018,3484,"Upper Aire"
10019,3484,"Upper Aire"
10020,3308,"Middle and Lower Nidd"
10021,3484,"Upper Aire"
10022,3484,"Upper Aire"
10023,3308,"Middle and Lower Nidd"
10024,3190,"Foss"
10025,3318,"Middle Wharfe and Washburn"
10026,3318,"Middle Wharfe and Washburn"
10027,3499,"Upper Ouse Yorkshire"
10028,3308,"Middle and Lower Nidd"
10029,3308,"Middle and Lower Nidd"
10030,3318,"Middle Wharfe and Washburn"
10031,3308,"Middle and Lower Nidd"
10032,3499,"Upper Ouse Yorkshire"
10033,3308,"Middle and Lower Nidd"
10034,3308,"Middle and Lower Nidd"
10035,3311,"Middle Derwent Yorkshire"
10036,3308,"Middle and Lower Nidd"
10037,3308,"Middle and Lower Nidd"
10038,3308,"Middle and Lower Nidd"
10039,3499,"Upper Ouse Yorkshire"
10040,3318,"Middle Wharfe and Washburn"
10041,3484,"Upper Aire"
10042,3318,"Middle Wharfe and Washburn"
10043,3318,"Middle Wharfe and Washburn"
10044,3484,"Upper Aire"
10045,3308,"Middle and Lower Nidd"
10046,3308,"Middle and Lower Nidd"
10047,3308,"Middle and Lower Nidd"
10048,3499,"Upper Ouse Yorkshire"
10049,3308,"Middle and Lower Nidd"
10050,3499,"Upper Ouse Yorkshire"
10051,3484,"Upper Aire"
10052,3499,"Upper Ouse Yorkshire"
10053,3499,"Upper Ouse Yorkshire"
10054,3318,"Middle Wharfe and Washburn"
10055,3484,"Upper Aire"
10056,3190,"Foss"
10057,3308,"Middle and Lower Nidd"
10058,3484,"Upper Aire"
10059,3308,"Middle and Lower Nidd"
10060,3499,"Upper Ouse Yorkshire"
10061,3484,"Upper Aire"
10062,3484,"Upper Aire"
10063,3318,"Middle Wharfe and Washburn"
10064,3190,"Foss"
10065,3308,"Middle and Lower Nidd"
10066,3484,"Upper Aire"
10067,3318,"Middle Wharfe and Washburn"
10068,3308,"Middle and Lower Nidd"
10069,3318,"Middle Wharfe and Washburn"
10070,3318,"Middle Wharfe and Washburn"
10071,3484,"Upper Aire"
10072,3484,"Upper Aire"
10073,3190,"Foss"
10074,3318,"Middle Wharfe and Washburn"
10075,3499,"Upper Ouse Yorkshire"
10076,3190,"Foss"
10077,3190,"Foss"
10078,3499,"Upper Ouse Yorkshire"
10079,3308,"Middle and Lower Nidd"
10080,3318,"Middle Wharfe and Washburn"
10081,3499,"Upper Ouse Yorkshire"
10082,3318,"Middle Wharfe and Washburn"
10083,3308,"Middle and Lower Nidd"
10084,3308,"Middle and Lower Nidd"
10085,3308,"Middle and Lower Nidd"
10086,3484,"Upper Aire"
10087,3499,"Upper Ouse Yorkshire"
10088,3308,"Middle and Lower Nidd"
10089,3308,"Middle and Lower Nidd"
10090,3484,"Upper Aire"
10091,3499,"Upper Ouse Yorkshire"
10092,3484,"Upper Aire"
10093,3318,"Middle Wharfe and Washburn"
10094,3499,"Upper Ouse Yorkshire"
10095,3484,"Upper Aire"
10096,3499,"Upper Ouse Yorkshire"
10097,3318,"Middle Wharfe and Washburn"
10098,3318,"Middle Wharfe and Washburn"
10099,3308,"Middle and Lower Nidd"
10100,3308,"Middle and Lower Nidd"
10101,3499,"Upper Ouse Yorkshire"
10102,3308,"Middle and Lower Nidd"
10103,3484,"Upper Aire"
10104,3308,"Middle and Lower Nidd"
10105,3318,"Middle Wharfe and Washburn"
10106,3318,"Middle Wharfe and Washburn"
10107,3318,"Middle Wharfe and Washburn"
10108,3318,"Middle Wharfe and Washburn"
10109,3190,"Foss"
10110,3308,"Middle and Lower Nidd"
10111,3311,"Middle Derwent Yorkshire"
10112,3318,"Middle Wharfe and Washburn"
10113,3308,"Middle and Lower Nidd"
10114,3484,"Upper Aire"
10115,3318,"Middle Wharfe and Washburn"
10116,3318,"Middle Wharfe and Washburn"
10117,3308,"Middle and Lower Nidd"
10118,3318,"Middle Wharfe and Washburn"
10119,3484,"Upper Aire"
10120,3308,"Middle and Lower Nidd"
10121,3484,"Upper Aire"
10122,3190,"Foss"
10123,3308,"Middle and Lower Nidd"
10124,3308,"Middle and Lower Nidd"
10125,3484,"Upper Aire"
10126,3308,"Middle and Lower Nidd"
10127,3308,"Middle and Lower Nidd"
10128,3499,"Upper Ouse Yorkshire"
10129,3318,"Middle Wharfe and Washburn"
10130,3499,"Upper Ouse Yorkshire"
10131,3499,"Upper Ouse Yorkshire"
10132,3484,"Upper Aire"
10133,3311,"Middle Derwent Yorkshire"
10134,3308,"Middle and Lower Nidd"
10135,3484,"Upper Aire"
10136,3499,"Upper Ouse Yorkshire"
10137,3318,"Middle Wharfe and Washburn"
10138,3499,"Upper Ouse Yorkshire"
10139,3499,"Upper Ouse Yorkshire"
10140,3190,"Foss"
10141,3308,"Middle and Lower Nidd"
10142,3308,"Middle and Lower Nidd"
10143,3484,"Upper Aire"
10144,3308,"Middle and Lower Nidd"
10145,3318,"Middle Wharfe and Washburn"
10146,3308,"Middle and Lower Nidd"
10147,3190,"Foss"
10148,3484,"Upper Aire"
10149,3499,"Upper Ouse Yorkshire"
10150,3318,"Middle Wharfe and Washburn"
10151,3318,"Middle Wharfe and Washburn"
10152,3308,"Middle and Lower Nidd"
10153,3308,"Middle and Lower Nidd"
10154,3499,"Upper Ouse Yorkshire"
10155,3308,"Middle and Lower Nidd"
10156,3308,"Middle and Lower Nidd"
10157,3308,"Middle and Lower Nidd"
10158,3308,"Middle and Lower Nidd"
10159,3499,"Upper Ouse Yorkshire"
10160,3318,"Middle Wharfe and Washburn"
10161,3308,"Middle and Lower Nidd"
10162,3308,"Middle and Lower Nidd"
10163,3499,"Upper Ouse Yorkshire"
10164,3484,"Upper Aire"
10165,3318,"Middle Wharfe and Washburn"
10166,3308,"Middle and Lower Nidd"
10167,3308,"Middle and Lower Nidd"
10168,3308,"Middle and Lower Nidd"
10169,3308,"Middle and Lower Nidd"
10170,3308,"Middle and Lower Nidd"
10171,3484,"Upper Aire"
10172,3308,"Middle and Lower Nidd"
10173,3499,"Upper Ouse Yorkshire"
10174,3484,"Upper Aire"
10175,3318,"Middle Wharfe and Washburn"
10176,3484,"Upper Aire"
10177,3308,"Middle and Lower Nidd"
10178,3499,"Upper Ouse Yorkshire"
10179,3311,"Middle Derwent Yorkshire"
10180,3190,"Foss"
10181,3318,"Middle Wharfe and Washburn"
10182,3484,"Upper Aire"
10183,3499,"Upper Ouse Yorkshire"
10184,3308,"Middle and Lower Nidd"
10185,3308,"Middle and Lower Nidd"
10186,3190,"Foss"
10187,3311,"Middle Derwent Yorkshire"
10188,3499,"Upper Ouse Yorkshire"
10189,3499,"Upper Ouse Yorkshire"
10190,3484,"Upper Aire"
10191,3499,"Upper Ouse Yorkshire"
10192,3308,"Middle and Lower Nidd"
10193,3308,"Middle and Lower Nidd"
10194,3311,"Middle Derwent Yorkshire"
10195,3308,"Middle and Lower Nidd"
10196,3484,"Upper Aire"
10197,3318,"Middle Wharfe and Washburn"
10198,3318,"Middle Wharfe and Washburn"
10199,3308,"Middle and Lower Nidd"
10200,3499,"Upper Ouse Yorkshire"
10201,3311,"Middle Derwent Yorkshire"
10202,3484,"Upper Aire"
10203,3318,"Middle Wharfe and Washburn"
10204,3308,"Middle and Lower Nidd"
10205,3318,"Middle Wharfe and Washburn"
10206,3190,"Foss"
10207,3484,"Upper Aire"
10208,3308,"Middle and Lower Nidd"
10209,3499,"Upper Ouse Yorkshire"
10210,3308,"Middle and Lower Nidd"
10211,3308,"Middle and Lower Nidd"
10212,3484,"Upper Aire"
10213,3318,"Middle Wharfe and Washburn"
10214,3308,"Middle and Lower Nidd"
10215,3308,"Middle and Lower Nidd"
10216,3484,"Upper Aire"
10217,3484,"Upper Aire"
10218,3484,"Upper Aire"
10219,3318,"Middle Wharfe and Washburn"
10220,3499,"Upper Ouse Yorkshire"
10221,3318,"Middle Wharfe and Washburn"
10222,3308,"Middle and Lower Nidd"
10223,3484,"Upper Aire"
10224,3308,"Middle and Lower Nidd"
10225,3484,"Upper Aire"
10226,3484,"Upper Aire"
10227,3308,"Middle and Lower Nidd"
10228,3484,"Upper Aire"
10229,3308,"Middle and Lower Nidd"
10230,3308,"Middle and Lower Nidd"
10231,3318,"Middle Wharfe and Washburn"
10232,3499,"Upper Ouse Yorkshire"
10233,3308,"Middle and Lower Nidd"
10234,3484,"Upper Aire"
10235,3318,"Middle Wharfe and Washburn"
10236,3318,"Middle Wharfe and Washburn"
10237,3499,"Upper Ouse Yorkshire"
10238,3318,"Middle Wharfe and Washburn"
10239,3318,"Middle Wharfe and Washburn"
10240,3499,"Upper Ouse Yorkshire"
10241,3318,"Middle Wharfe and Washburn"
10242,3499,"Upper Ouse Yorkshire"
10243,3484,"Upper Aire"
10244,3308,"Middle and Lower Nidd"
10245,3318,"Middle Wharfe and Washburn"
10246,3308,"Middle and Lower Nidd"
10247,3318,"Middle Wharfe and Washburn"
10248,3499,"Upper Ouse Yorkshire"
10249,3484,"Upper Aire"
10250,3318,"Middle Wharfe and Washburn"
10251,3190,"Foss"
10252,3484,"Upper Aire"
10253,3318,"Middle Wharfe and Washburn"
10254,3308,"Middle and Lower Nidd"
10255,3308,"Middle and Lower Nidd"
10256,3190,"Foss"
10257,3308,"Middle and Lower Nidd"
10258,3484,"Upper Aire"
10259,3318,"Middle Wharfe and Washburn"
10260,3484,"Upper Aire"
10261,3318,"Middle Wharfe and Washburn"
10262,3318,"Middle Wharfe and Washburn"
10263,3308,"Middle and Lower Nidd"
10264,3308,"Middle and Lower Nidd"
10265,3308,"Middle and Lower Nidd"
10266,3308,"Middle and Lower Nidd"
10267,3190,"Foss"
10268,3308,"Middle and Lower Nidd"
10269,3499,"Upper Ouse Yorkshire"
10270,3484,"Upper Aire"
10271,3311,"Middle Derwent Yorkshire"
10272,3308,"Middle and Lower Nidd"
10273,3308,"Middle and Lower Nidd"
10274,3499,"Upper Ouse Yorkshire"
10275,3311,"Middle Derwent Yorkshire"
10276,3190,"Foss"
10277,3484,"Upper Aire"
10278,3308,"Middle and Lower Nidd"
10279,3308,"Middle and Lower Nidd"
10280,3499,"Upper Ouse Yorkshire"
10281,3190,"Foss"
10282,3484,"Upper Aire"
10283,3318,"Middle Wharfe and Washburn"
10284,3308,"Middle and Lower Nidd"
10285,3308,"Middle and Lower Nidd"
10286,3308,"Middle and Lower Nidd"
10287,3190,"Foss"
10288,3190,"Foss"
10289,3308,"Middle and Lower Nidd"
10290,3318,"Middle Wharfe and Washburn"
10291,3499,"Upper Ouse Yorkshire"
10292,3308,"Middle and Lower Nidd"
10293,3308,"Middle and Lower Nidd"
10294,3308,"Middle and Lower Nidd"
10295,3190,"Foss"
10296,3311,"Middle Derwent Yorkshire"
10297,3308,"Middle and Lower Nidd"
10298,3190,"Foss"
10299,3484,"Upper Aire"
10300,3484,"Upper Aire"
10301,3318,"Middle Wharfe and Washburn"
10302,3308,"Middle and Lower Nidd"
10303,3190,"Foss"
10304,3499,"Upper Ouse Yorkshire"
10305,3484,"Upper Aire"
10306,3484,"Upper Aire"
10307,3308,"Middle and Lower Nidd"
10308,3499,"Upper Ouse Yorkshire"
10309,3318,"Middle Wharfe and Washburn"
10310,3318,"Middle Wharfe and Washburn"
10311,3318,"Middle Wharfe and Washburn"
10312,3308,"Middle and Lower Nidd"
10313,3499,"Upper Ouse Yorkshire"
10314,3499,"Upper Ouse Yorkshire"
10315,3499,"Upper Ouse Yorkshire"
10316,3484,"Upper Aire"
10317,3484,"Upper Aire"
10318,3499,"Upper Ouse Yorkshire"
10319,3311,"Middle Derwent Yorkshire"
10320,3308,"Middle and Lower Nidd"
10321,3308,"Middle and Lower Nidd"
10322,3499,"Upper Ouse Yorkshire"
10323,3484,"Upper Aire"
10324,3499,"Upper Ouse Yorkshire"
10325,3308,"Middle and Lower Nidd"
10326,3311,"Middle Derwent Yorkshire"
10327,3318,"Middle Wharfe and Washburn"
10328,3318,"Middle Wharfe and Washburn"
10329,3308,"Middle and Lower Nidd"
10330,3308,"Middle and Lower Nidd"
10331,3308,"Middle and Lower Nidd"
10332,3484,"Upper Aire"
10333,3484,"Upper Aire"
10334,3308,"Middle and Lower Nidd"
10335,3190,"Foss"
10336,3318,"Middle Wharfe and Washburn"
10337,3190,"Foss"
10338,3308,"Middle and Lower Nidd"
10339,3484,"Upper Aire"
10340,3308,"Middle and Lower Nidd"
10341,3318,"Middle Wharfe and Washburn"
10342,3484,"Upper Aire"
10343,3484,"Upper Aire"
10344,3311,"Middle Derwent Yorkshire"
10345,3318,"Middle Wharfe and Washburn"
10346,3308,"Middle and Lower Nidd"
10347,3308,"Middle and Lower Nidd"
10348,3318,"Middle Wharfe and Washburn"
10349,3484,"Upper Aire"
10350,3308,"Middle and Lower Nidd"
10351,3308,"Middle and Lower Nidd"
10352,3484,"Upper Aire"
10353,3308,"Middle and Lower Nidd"
10354,3308,"Middle and Lower Nidd"
10355,3308,"Middle and Lower Nidd"
10356,3484,"Upper Aire"
10357,3484,"Upper Aire"
10358,3308,"Middle and Lower Nidd"
10359,3318,"Middle Wharfe and Washburn"
10360,3318,"Middle Wharfe and Washburn"
10361,3499,"Upper Ouse Yorkshire"
10362,3484,"Upper Aire"
10363,3484,"Upper Aire"
10364,3308,"Middle and Lower Nidd"
10365,3308,"Middle and Lower Nidd"
10366,3308,"Middle and Lower Nidd"
10367,3499,"Upper Ouse Yorkshire"
10368,3308,"Middle and Lower Nidd"
10369,3318,"Middle Wharfe and Washburn"
10370,3308,"Middle and Lower Nidd"
10371,3484,"Upper Aire"
10372,3318,"Middle Wharfe and Washburn"
10373,3311,"Middle Derwent Yorkshire"
10374,3308,"Middle and Lower Nidd"
10375,3318,"Middle Wharfe and Washburn"
10376,3308,"Middle and Lower Nidd"
10377,3318,"Middle Wharfe and Washburn"
10378,3484,"Upper Aire"
10379,3318,"Middle Wharfe and Washburn"
10380,3499,"Upper Ouse Yorkshire"
10381,3308,"Middle and Lower Nidd"
10382,3484,"Upper Aire"
10383,3308,"Middle and Lower Nidd"
10384,3318,"Middle Wharfe and Washburn"
10385,3308,"Middle and Lower Nidd"
10386,3308,"Middle and Lower Nidd"
10387,3308,"Middle and Lower Nidd"
10388,3499,"Upper Ouse Yorkshire"
10389,3499,"Upper Ouse Yorkshire"
10390,3318,"Middle Wharfe and Washburn"
10391,3499,"Upper Ouse Yorkshire"
10392,3499,"Upper Ouse Yorkshire"
10393,3484,"Upper Aire"
10394,3318,"Middle Wharfe and Washburn"
10395,3318,"Middle Wharfe and Washburn"
10396,3499,"Upper Ouse Yorkshire"
10397,3318,"Middle Wharfe and Washburn"
10398,3484,"Upper Aire"
10399,3308,"Middle and Lower Nidd"
10400,3499,"Upper Ouse Yorkshire"
10401,3318,"Middle Wharfe and Washburn"
10402,3311,"Middle Derwent Yorkshire"
10403,3318,"Middle Wharfe and Washburn"
10404,3308,"Middle and Lower Nidd"
10405,3318,"Middle Wharfe and Washburn"
10406,3499,"Upper Ouse Yorkshire"
10407,3484,"Upper Aire"
10408,3499,"Upper Ouse Yorkshire"
10409,3308,"Middle and Lower Nidd"
10410,3318,"Middle Wharfe and Washburn"
10411,3190,"Foss"
10412,3484,"Upper Aire"
10413,3308,"Middle and Lower Nidd"
10414,3318,"Middle Wharfe and Washburn"
10415,3308,"Middle and Lower Nidd"
10416,3318,"Middle Wharfe and Washburn"
10417,3484,"Upper Aire"
10418,3484,"Upper Aire"
10419,3499,"Upper Ouse Yorkshire"
10420,3308,"Middle and Lower Nidd"
10421,3499,"Upper Ouse Yorkshire"
10422,3318,"Middle Wharfe and Washburn"
10423,3308,"Middle and Lower Nidd"
10424,3318,"Middle Wharfe and Washburn"
10425,3318,"Middle Wharfe and Washburn"
10426,3311,"Middle Derwent Yorkshire"
10427,3318,"Middle Wharfe and Washburn"
10428,3318,"Middle Wharfe and Washburn"
10429,3308,"Middle and Lower Nidd"
10430,3484,"Upper Aire"
10431,3318,"Middle Wharfe and Washburn"
10432,3311,"Middle Derwent Yorkshire"
10433,3318,"Middle Wharfe and Washburn"
10434,3308,"Middle and Lower Nidd"
10435,3308,"Middle and Lower Nidd"
10436,3308,"Middle and Lower Nidd"
10437,3499,"Upper Ouse Yorkshire"
10438,3308,"Middle and Lower Nidd"
10439,3484,"Upper Aire"
10440,3318,"Middle Wharfe and Washburn"
10441,3308,"Middle and Lower Nidd"
10442,3311,"Middle Derwent Yorkshire"
10443,3318,"Middle Wharfe and Washburn"
10444,3318,"Middle Wharfe and Washburn"
10445,3308,"Middle and Lower Nidd"
10446,3484,"Upper Aire"
10447,3318,"Middle Wharfe and Washburn"
10448,3318,"Middle Wharfe and Washburn"
10449,3308,"Middle and Lower Nidd"
10450,3318,"Middle Wharfe and Washburn"
10451,3499,"Upper Ouse Yorkshire"
10452,3308,"Middle and Lower Nidd"
10453,3499,"Upper Ouse Yorkshire"
10454,3308,"Middle and Lower Nidd"
10455,3499,"Upper Ouse Yorkshire"
10456,3318,"Middle Wharfe and Washburn"
10457,3308,"Middle and Lower Nidd"
10458,3484,"Upper Aire"
10459,3318,"Middle Wharfe and Washburn"
10460,3308,"Middle and Lower Nidd"
10461,3499,"Upper Ouse Yorkshire"
10462,3311,"Middle Derwent Yorkshire"
10463,3308,"Middle and Lower Nidd"
10464,3484,"Upper Aire"
10465,3499,"Upper Ouse Yorkshire"
10466,3318,"Middle Wharfe and Washburn"
10467,3308,"Middle and Lower Nidd"
10468,3308,"Middle and Lower Nidd"
10469,3308,"Middle and Lower Nidd"
10470,3499,"Upper Ouse Yorkshire"
10471,3308,"Middle and Lower Nidd"
10472,3499,"Upper Ouse Yorkshire"
10473,3318,"Middle Wharfe and Washburn"
10474,3308,"Middle and Lower Nidd"
10475,3318,"Middle Wharfe and Washburn"
10476,3308,"Middle and Lower Nidd"
10477,3484,"Upper Aire"
10478,3318,"Middle Wharfe and Washburn"
10479,3484,"Upper Aire"
10480,3318,"Middle Wharfe and Washburn"
10481,3499,"Upper Ouse Yorkshire"
10482,3318,"Middle Wharfe and Washburn"
10483,3318,"Middle Wharfe and Washburn"
10484,3318,"Middle Wharfe and Washburn"
10485,3484,"Upper Aire"
10486,3308,"Middle and Lower Nidd"
10487,3484,"Upper Aire"
10488,3484,"Upper Aire"
10489,3318,"Middle Wharfe and Washburn"
10490,3308,"Middle and Lower Nidd"
10491,3499,"Upper Ouse Yorkshire"
10492,3499,"Upper Ouse Yorkshire"
10493,3308,"Middle and Lower Nidd"
10494,3484,"Upper Aire"
10495,3499,"Upper Ouse Yorkshire"
10496,3318,"Middle Wharfe and Washburn"
10497,3499,"Upper Ouse Yorkshire"
10498,3308,"Middle and Lower Nidd"
10499,3499,"Upper Ouse Yorkshire"
10500,3308,"Middle and Lower Nidd"
10501,3308,"Middle and Lower Nidd"
10502,3484,"Upper Aire"
10503,3484,"Upper Aire"
10504,3308,"Middle and Lower Nidd"
10505,3308,"Middle and Lower Nidd"
10506,3499,"Upper Ouse Yorkshire"
10507,3484,"Upper Aire"
10508,3318,"Middle Wharfe and Washburn"
10509,3318,"Middle Wharfe and Washburn"
10510,3308,"Middle and Lower Nidd"
10511,3318,"Middle Wharfe and Washburn"
10512,3484,"Upper Aire"
10513,3499,"Upper Ouse Yorkshire"
10514,3484,"Upper Aire"
10515,3499,"Upper Ouse Yorkshire"
10516,3484,"Upper Aire"
10517,3311,"Middle Derwent Yorkshire"
10518,3484,"Upper Aire"
10519,3308,"Middle and Lower Nidd"
10520,3308,"Middle and Lower Nidd"
10521,3308,"Middle and Lower Nidd"
10522,3308,"Middle and Lower Nidd"
10523,3499,"Upper Ouse Yorkshire"
10524,3484,"Upper Aire"
10525,3318,"Middle Wharfe and Washburn"
10526,3484,"Upper Aire"
10527,3484,"Upper Aire"
10528,3308,"Middle and Lower Nidd"
10529,3311,"Middle Derwent Yorkshire"
10530,3311,"Middle Derwent Yorkshire"
10531,3484,"Upper Aire"
10532,3308,"Middle and Lower Nidd"
10533,3308,"Middle and Lower Nidd"
10534,3318,"Middle Wharfe and Washburn"
10535,3499,"Upper Ouse Yorkshire"
10536,3484,"Upper Aire"
10537,3318,"Middle Wharfe and Washburn"
